frequency_hz,F7-T3,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,P4-O2,FP1-F7,FP2-F8,FP1-F3,FP2-F4,F4-C4,C4-P4,F3-C3,C3-P3,P3-O1
0.0,-6.5332382139754825,-7.150537461753483,-7.298777797532431,-6.326655813836667,-7.17913058549772,-10.014257126210149,-7.938038820486208,-5.756844695179956,-6.6320318703661565,-7.144846502477315,-7.363646545792515,-7.407233972989131,-7.787615110939251,-6.790127902034001,-6.702758119223879,-6.1753326423474055,-6.547775626809819,-6.883132815535553,-8.242297844339628,-4.99192755735591,-8.096385081239262,-6.933412674638119
0.12218963831867058,-5.072993532136489,-4.948684824096772,-4.330228436435517,-4.2826365779084385,-4.586080242210853,-5.6642948806997,-7.040131532869656,-5.28675774714517,-4.7776767626605245,-4.561477029211024,-4.528899909693521,-4.800862565703381,-5.231713980593293,-5.738662827653876,-4.319497004359521,-5.334313733145352,-4.747373656412502,-5.183395791488213,-4.674642668627398,-4.583965702623499,-5.068393824868877,-4.472722311733111
0.24437927663734116,-6.225479521787795,-6.027181894968482,-5.996131664678367,-5.748302794930645,-6.0077930100198005,-8.697084000865253,-8.330736850556958,-6.876273330329556,-6.500527231350763,-6.4073037732361335,-5.642672139891769,-5.9423845783403655,-6.963852068952609,-7.1699569931046545,-5.135521048402215,-6.956116278775472,-5.924079784224282,-6.321536864183324,-5.8864317167653875,-6.711553157865473,-6.63374600205074,-6.112775838944447
0.36656891495601174,-8.677093516313604,-8.501220219322963,-9.158987868893085,-8.678086737894972,-8.353197432244416,-11.649433432113218,-11.041326943161966,-8.782339487886555,-9.692336366331046,-8.661010389479783,-7.806794381173574,-8.53462401676154,-9.612480858585355,-10.115254567060905,-7.7071345664773245,-10.316399194652995,-8.818541446618587,-8.575371327588531,-8.29095839704078,-9.63135270265446,-9.019728063069982,-8.42704223536283
0.4887585532746823,-11.926434900964129,-10.957720093555398,-12.738997826087436,-12.059534124737844,-10.939260799466089,-15.44921286835215,-13.610518272735636,-11.29372270740957,-12.289753318910778,-11.978097344981997,-11.00356202448343,-11.72714958490723,-12.983294020949675,-13.014886055116689,-11.186414220931857,-13.654015666695935,-12.486219448850376,-11.668904914764939,-11.531241917184085,-12.403749969350669,-11.881922424459491,-11.559664462214622
0.6109481915933529,-15.052310316490372,-13.491000471906597,-15.159512070936822,-14.923286523270827,-13.933989504872896,-17.809987270719933,-16.218124237869194,-13.59705501487543,-14.926565284314488,-14.15067276216923,-14.139990908216445,-14.52833306254653,-15.744107094318531,-14.563461521401402,-14.817755212592328,-16.52283252960415,-15.151516416364993,-14.092128981976975,-13.859154802558882,-14.74942113006658,-14.17654227086507,-14.252079277230985
0.7331378299120235,-16.896358287328113,-15.39600278339875,-17.292747478517377,-17.240149974411995,-15.95507475711332,-20.409758666311777,-18.38121742977459,-15.23816997051675,-16.882493235328557,-16.498067012488175,-16.111212040560055,-16.81110408609634,-17.79185294396871,-16.55166428612821,-16.894331277682056,-18.477258699889024,-17.386062877595023,-15.4623777451482,-15.743308802683309,-16.45585695764739,-15.889236427267196,-16.245019378600762
0.855327468230694,-19.048203199007865,-17.629678798264283,-19.18423766265146,-18.762816342812712,-17.79320963607794,-22.431417517600767,-20.19261378044455,-16.94705029541451,-18.435482569171008,-18.02489728256096,-17.578765883984374,-18.784341364699863,-19.881019576018836,-17.533946829211157,-19.116241848117788,-20.089024430475778,-19.11365080038989,-16.9621118855227,-17.7297994665236,-17.880261586970473,-17.462965249867768,-18.237728947915993
0.9775171065493646,-20.987176232854942,-18.45162912582811,-21.01554590859818,-19.884178635577456,-19.869233404882362,-23.510664817809257,-21.890336806561102,-18.20917316068738,-19.379985029975174,-18.782539723951565,-19.252891120284097,-20.255318120756584,-21.335787401689505,-18.651903899564385,-20.808865307139257,-21.269343666440548,-20.33846856801938,-18.325240662659986,-18.992593197647103,-19.163432665749323,-18.894835708221983,-20.329697949382634
1.099706744868035,-21.77658885242753,-19.939512895169294,-22.234331099824214,-20.666510728207523,-21.809867295441062,-25.29197377189603,-22.93941607885931,-20.017346616411675,-20.53768451612953,-20.098860746453568,-21.029207311856492,-21.69676049514864,-23.084684607056225,-19.36447002386299,-22.270436419522618,-22.441180742758096,-21.493390610101553,-19.571923556502384,-20.47996743911513,-20.372300919109694,-19.890053909928366,-21.83671332778526
1.2218963831867058,-23.364152231559334,-21.13807922949137,-23.14507206201177,-21.843350887039225,-22.882061671168472,-26.591154923269883,-24.1678059744846,-21.267284783846797,-21.763011475513093,-20.757785763148032,-22.612372070233373,-23.480171280003393,-24.323053318239847,-20.717491674836268,-23.565839774358246,-23.397506361366812,-22.718499330904223,-20.71978404536414,-21.49941335066093,-21.70272238905481,-21.19095955788434,-23.38272712839459
1.3440860215053765,-24.3933480483263,-22.17398647727168,-23.787571787540656,-22.917344462801122,-24.040619111933058,-28.062310987486708,-25.2148696275568,-21.912942029646562,-22.228708346931285,-21.825280240676882,-23.394247088333973,-23.924441841525457,-25.134130676465674,-21.726077396382323,-24.874960132515362,-24.350947018142847,-24.319996511469625,-21.74726492357123,-22.063217621213134,-22.502174228347222,-22.219173942009352,-24.191215582786562
1.466275659824047,-24.71837947893507,-22.868374593069085,-24.939407830743857,-23.916212239837677,-24.751584507481454,-28.70389781351203,-26.00786682074054,-22.682072093765942,-23.324015754816784,-22.82045551651188,-23.95636859468568,-24.689871054414965,-26.056193283750282,-22.779998922270394,-25.292055132003437,-25.373495692650593,-25.08594748286159,-22.3766943515795,-22.998838132821955,-23.38618613153154,-23.284842877296388,-25.15033651179667
1.5884652981427174,-25.255148595814507,-24.124145780745128,-25.580844999529734,-24.46061352487046,-25.46317713539162,-29.180863554626708,-26.40478551717429,-23.501508013462335,-24.406349073800122,-23.664747891592786,-25.177528107082285,-25.634682524622093,-26.80608906999314,-23.31485197516176,-25.708323040268077,-26.04105580484045,-25.42992713125925,-23.21192380031736,-24.29091533250557,-24.078219081726463,-24.128722462852,-25.94445084699716
1.710654936461388,-25.996958893927452,-24.43291726666697,-26.36942645512934,-25.335838867452825,-26.134470648477148,-29.88017078340777,-26.773415015069027,-24.390651799254154,-24.604736764826956,-23.923134161150806,-25.728485356217156,-26.363116078777797,-27.484461205385532,-23.35805924892168,-26.851031654998128,-26.256431155241657,-25.89502802025673,-23.71703550613642,-24.853189212623754,-24.646650953650866,-24.38147877182468,-25.95060127716876
1.8328445747800588,-26.704797392903448,-25.43768877415553,-27.146840360882198,-26.138350146655863,-27.30089504398615,-30.899126024554985,-27.66442992465562,-24.889725608762745,-25.838086559389215,-24.36651499661772,-26.412478664195568,-27.588107393726172,-27.911613339214416,-24.749569738205164,-27.678189707317152,-27.00715628436962,-26.338997511194687,-24.32016565662512,-25.106292444602634,-25.401766380942423,-24.807331725241507,-26.8835800597466
1.9550342130987293,-27.489122052849705,-25.626017730500067,-27.511626915240544,-26.754860059677863,-27.809874190730614,-31.54035024924424,-28.363339191710104,-25.2173745712393,-26.171960853526816,-25.275438648028352,-26.88896261052332,-28.17728863084179,-28.440930192488935,-25.636928015932213,-28.640832202321512,-27.496474580232093,-26.943227403351983,-25.057468838254444,-25.82372016180791,-25.698167469243426,-25.76347055445738,-27.218355496593905
2.0772238514173997,-27.945541673763096,-26.316087281370503,-28.211468408408148,-27.587790873101234,-28.126240562854235,-32.58329051724639,-28.435033807486114,-25.90182422565224,-26.373933060007303,-26.126908991633954,-27.163169206800188,-28.766833754718853,-29.048378940816416,-26.166056921475036,-28.91178186425617,-27.82421661919243,-27.341757498280774,-25.62031900138162,-26.618680876747742,-26.547657982225147,-26.38746877142446,-28.220553887993592
2.19941348973607,-28.402423637808496,-27.21703177305174,-28.378430257110836,-28.165496419278302,-28.810348850159404,-32.47146827248568,-29.382373925330974,-26.489203082687546,-26.697510719509904,-26.39751649454056,-27.944390970240164,-29.7488437364865,-29.604919067023367,-26.283603961089558,-29.200105739356193,-28.246776869798403,-27.491643351305612,-26.041867666858646,-26.968504527859423,-27.283966145534468,-26.91863035312667,-28.81721663710818
2.321603128054741,-29.267075109479677,-27.770594172111558,-29.33294710673082,-28.744030803901936,-29.625734905646134,-32.79500257034589,-30.039142751316863,-26.71641139103775,-27.325914708135304,-26.920658534439045,-28.455407560290418,-30.217041352275043,-30.226726101309747,-27.128395008042475,-30.264058813223123,-28.997307003842018,-28.311727408207897,-26.786199925700203,-27.524556967394503,-27.875704374702615,-27.81556086045663,-29.60308222777333
2.4437927663734116,-29.419268733045406,-28.099265107179203,-29.775085070470755,-29.26613929367876,-30.25149143411752,-33.358067043444166,-30.258695048312706,-27.165046137505964,-27.470537125397172,-27.563011071209793,-29.10958693721516,-30.624643516318297,-30.797103619551727,-27.98011628933193,-30.721138549956837,-29.299659805357756,-28.934624681774775,-27.21825360599359,-28.19332166013094,-28.169248927831394,-28.4264395909285,-30.109683290865714
2.565982404692082,-29.7012186699751,-28.398729694612943,-30.70229540288008,-29.977554966524455,-30.799331782781646,-33.91727963553945,-30.70822574779111,-27.265877362441717,-28.132810439608015,-27.83921167944738,-28.968746322256287,-30.98270530475284,-31.234970382155254,-27.75901072649252,-31.09932032544146,-29.882640166169168,-29.580689739981555,-27.700678608048648,-28.66199816750057,-28.89520807607474,-28.91381099837284,-30.584583276173593
2.688172043010753,-29.905655942433814,-28.59775127108302,-30.84725809345949,-30.03929090341592,-31.930749862524255,-34.430118582025656,-31.191128336163857,-27.338022328983023,-28.215077310109614,-27.974746032469803,-29.298506135704642,-31.2977230281563,-31.319976035816218,-27.964774389141038,-31.237644829856702,-30.336637914270387,-30.11992359684584,-27.817083991355208,-28.92547448433076,-29.37442008756235,-28.589053202111234,-30.87360070922042
2.8103616813294234,-30.33834652095849,-29.195193313937047,-31.194292955284535,-30.64919030273727,-32.17044247313207,-35.10015148055929,-31.146227359567884,-27.9378661798139,-28.27946054682181,-28.438959713528156,-29.894418719802655,-32.13158043718538,-31.948910816027183,-28.329704306230564,-31.685357286255204,-30.639549952952514,-30.456656466682972,-28.24429913816689,-29.079388720691952,-29.614923234230385,-29.42890786419864,-31.509531003379596
2.932551319648094,-30.563894684800996,-29.330154588541298,-31.395115629614022,-31.127004481836828,-32.56576473481547,-35.448659988126025,-31.30056253063133,-27.864844520417837,-28.523861434733902,-28.827430737819768,-30.256228505507845,-32.25176780571434,-32.26332032045654,-29.024949841419836,-31.813499661016603,-31.056436624962004,-30.634437931463406,-28.897367537148234,-29.679661252796148,-29.395822274869676,-29.101040315767698,-31.88029989700416
3.0547409579667644,-31.104772599159208,-28.911061541549575,-31.617324721352222,-31.353432794123744,-32.87862801773309,-35.876236799802115,-31.388184545068736,-28.252830488485696,-29.049269661265,-29.43922196375452,-30.948615416589146,-32.33139460949992,-32.49710678961707,-29.54090218267235,-32.2023628142681,-31.5410811652541,-30.763734242708733,-28.8289890465303,-29.914629578090132,-29.966657770578873,-29.841690339382577,-31.89469010641618
3.176930596285435,-31.631729658574873,-29.71000951332652,-32.35484878666552,-32.12231668488829,-32.91382404344202,-35.92655770886739,-31.919644938448954,-28.77306478370231,-28.959262917165805,-29.39843627614956,-31.409013973584617,-33.17508230740803,-33.00694248150864,-29.7502944507475,-32.67969430396051,-31.579779611469217,-31.106788371472312,-29.666247983337534,-30.30749503908223,-30.66620392596094,-30.355053910845577,-32.35815705193457
3.2991202346041058,-31.878136599924957,-30.234780672755615,-32.52741084002498,-32.17584656491894,-33.41282837882721,-36.28616026888719,-32.48365785472435,-29.034172538765457,-29.635345061463617,-29.908469051194956,-31.72218492962884,-33.061036280935916,-33.48253666840268,-29.93413344733601,-33.337371344352114,-32.24078246043511,-31.410710743205065,-29.893748228364732,-30.936533806321734,-30.87942298625752,-30.518974317609114,-33.0136382158081
3.421309872922776,-31.692354269204042,-30.51420682774566,-32.79707472293894,-32.36024588390785,-33.5270244912897,-37.20350237139152,-32.973558793659244,-29.26786345883076,-30.196482317336276,-30.146546673150652,-31.903399830710686,-33.16117200563443,-33.87995808441686,-30.23078891601946,-33.34026900561068,-32.391487532932935,-31.396149530594787,-30.1534314125116,-31.18916600139026,-30.97611617273573,-31.243822395024807,-32.98338639834651
3.5434995112414467,-32.226879732099434,-30.39892292644802,-33.586824980476464,-32.85437033675722,-33.7100758985868,-37.30849627261948,-33.299451189029156,-29.373470575621873,-30.509667435826014,-30.625908149274494,-32.250232115924064,-33.798615964494196,-34.255198509314255,-31.022641625739272,-34.12074621380828,-32.85370568429605,-31.896867168796476,-30.651149232998915,-31.75937157771129,-31.77023280572584,-31.728011730738196,-33.44175211324648
3.6656891495601176,-32.56217212734618,-30.911095005614776,-33.6700487460751,-33.22959096736618,-34.46053720199582,-37.928998388778886,-33.40538404565164,-29.71824235843668,-30.57839853353414,-30.985252027223524,-32.50081606416578,-34.19777909136819,-34.94013164482119,-31.110334186572445,-34.49524041636291,-32.944754407188924,-32.25690531584969,-30.84121564036195,-31.69253220440701,-31.82588873353625,-31.7488095882099,-33.94603138666359
3.787878787878788,-32.9463277262385,-31.620918340939067,-34.22747988562745,-33.44378281992376,-35.074816666762295,-38.26423290202049,-33.77633490156991,-30.071283746342235,-31.290189024995772,-31.273862983799575,-32.86053912713817,-35.08761163222691,-35.28812213700003,-31.79485321590241,-35.11704852184409,-33.289646341139175,-32.5095098469163,-31.386446665005625,-32.358843534075504,-32.32824457677797,-31.96863704580236,-34.29254204916355
3.9100684261974585,-33.715404904545146,-31.8169366448971,-33.78803404254739,-33.73375328788501,-34.64120655603873,-38.608220299773365,-33.96609000164171,-30.245629191881214,-31.279301122716305,-31.376596153941296,-32.644039400060535,-35.38298213160154,-35.17356568211046,-32.07079835980633,-35.19702027318907,-33.74157883340857,-32.94396609099067,-31.76226978880425,-32.93262000442404,-32.55698473148811,-32.39220032181773,-34.532685520360815
4.032258064516129,-33.55994187108322,-31.361289451661598,-33.89646337889568,-33.72927996543329,-34.7299001641251,-38.76175786025902,-34.01582095761023,-30.20503612341136,-31.482000773778097,-31.48142056504034,-32.744035610819765,-35.267411607783565,-35.434357099268325,-32.12360732953213,-35.163773166421045,-33.74028985643952,-32.9151311842285,-31.73265085428893,-32.29319157018902,-32.86634861919463,-32.81767823806776,-34.97455151549773
4.1544477028347995,-33.59974102256987,-31.82566710149222,-34.04630717407195,-34.50500376482742,-34.89483593594029,-38.55687353456221,-34.185736807559046,-30.778779968930134,-31.990261506892626,-31.55472326454938,-33.598559161159926,-35.196469551211806,-35.830009779956015,-32.499293223930934,-35.511467517906866,-34.13876198089377,-32.89877314581135,-31.80164643915304,-32.71729015846331,-33.14880006853271,-33.172315250151065,-35.68571831441188
4.27663734115347,-34.36893655452631,-31.87719000686767,-34.49550703910661,-34.73717179438874,-35.38805822046153,-38.75343353945825,-34.56315392147664,-31.349046455048118,-32.302460971975464,-31.984241536655933,-33.66729177120323,-35.698428929074986,-35.96243160322258,-32.640943804884195,-35.99215828679193,-34.546996486849636,-33.08454877405986,-31.889242188735015,-33.14293057212832,-33.17445619773905,-33.019650209695364,-35.670652698836804
4.39882697947214,-34.8275114637144,-32.553428236838435,-34.967933040444294,-34.73915632274804,-35.49027673381892,-39.04804217364439,-34.75180550562258,-31.644397637066387,-32.713832872040136,-32.25876361446296,-34.141443077797135,-35.87078115036121,-35.94195129127923,-33.15526846705185,-36.43490354051819,-34.6344949665339,-32.933425176035676,-31.812533246749467,-33.35450328529277,-33.551178230792715,-33.26708693384948,-35.91312859975768
4.521016617790812,-35.07165565754039,-32.74344632164813,-35.17761763215,-35.120611200773176,-36.162833986803214,-39.451208921449386,-35.07408321153667,-31.435079643833724,-33.18984492612925,-32.881215684927035,-34.02659369649867,-36.07888360813186,-36.21690242502865,-33.540890262189706,-36.297983994687335,-34.86768637920517,-33.35149540295658,-32.33419945808733,-33.68852610327848,-33.90960091990661,-33.63467413932039,-36.542711057543364
4.643206256109482,-35.060901576624524,-32.62569014535967,-35.28041273756282,-35.81347788617956,-36.60650646023484,-39.22664567590799,-35.43236008783854,-31.73280906510112,-32.900980194528834,-32.58943500794288,-34.06532148322,-36.6390632735266,-36.64930059675862,-33.948621440169504,-36.65136106799434,-35.537572117734356,-33.45594281713309,-32.63418809218321,-33.987334050479035,-34.2739329398403,-33.856065990283106,-36.58078310946702
4.765395894428153,-35.668093419445285,-32.65194629889779,-35.490924892519665,-35.95537684639277,-36.28780929422408,-39.61883812805869,-35.754128603248965,-32.18220432278918,-33.03876718833244,-32.60480461339218,-34.174517760063566,-36.77425074930053,-36.80571778722331,-33.828022854852506,-36.14677044252328,-35.44881968428056,-33.701095860999516,-32.26036922747886,-33.960522632873285,-34.57159185814954,-34.24258245823268,-36.945211832846226
4.887585532746823,-35.90210512219433,-33.052776703154215,-35.51402528023781,-35.973410287913175,-36.33853881658791,-40.24745150199799,-35.62767456733017,-32.413352493794505,-33.382582913043194,-32.721862831378616,-33.96279344290333,-36.87412969785206,-36.77218147703791,-34.623556367310236,-36.78022840233174,-35.974685957764166,-33.58358680836226,-32.21259858131239,-33.78936273612394,-34.42024170514853,-34.45434601676367,-36.471123523600795
5.009775171065494,-35.90540689790911,-33.10823440068486,-35.50533804795592,-35.86682264103227,-36.17688475760707,-40.46356381361531,-35.87496250236772,-32.57615360876939,-33.85772909729683,-33.326811719084006,-34.58148679962906,-36.793391478709744,-37.14051352642704,-34.76858310300353,-37.092399263395954,-36.73292744459331,-33.88622556541831,-32.24054789329941,-34.502181902557254,-34.53420519413491,-34.86488790156972,-36.94264877286017
5.131964809384164,-35.83787562981381,-33.15937971997042,-35.39022538796023,-35.701127533043135,-36.247049391712814,-40.584109993709134,-35.98208606467842,-32.59824934504012,-33.728306464881676,-33.679420953492794,-34.65604420477504,-36.72989797900213,-37.45858883418123,-34.77408047169447,-37.051367843092194,-36.0287928385815,-34.28545820318687,-32.368146276299164,-34.59884868316927,-34.59208449637523,-35.01041723069154,-37.14709651354698
5.254154447702835,-35.92495444792193,-33.35355480599544,-35.43803483851134,-35.74306477927383,-36.75868935533345,-40.49689803911771,-36.20027984974933,-32.09471569834351,-33.715944608027925,-33.456107319666565,-35.218026604366045,-37.04799683764979,-37.503641527568256,-34.59612369283036,-37.449539869009634,-36.10620426128117,-34.11551423436069,-32.921721173765405,-34.47593148819611,-34.50718132603638,-34.72752160581666,-37.744184164667956
5.376344086021506,-36.11548840889404,-33.35930287977069,-35.97963797208431,-35.751432976094726,-36.926668345042515,-40.337358672162075,-36.51634891217749,-32.22305622925501,-33.98805672710616,-33.62420451776873,-34.98773776641233,-37.124915471066025,-37.73075041853848,-34.655021663306165,-37.38843802789411,-36.23690173190816,-34.34964809069202,-33.14115530058682,-34.66011102187451,-34.57502214696482,-34.95277687441284,-37.60943817224377
5.498533724340176,-36.46579139137511,-33.96681022794389,-36.449801195436486,-36.112379113663515,-37.18983526929321,-40.90180778023782,-36.35546691245438,-32.69013860205006,-33.827315789069424,-33.99433578315164,-35.17365447914746,-37.26497410880046,-37.83190065541138,-34.6143349815367,-37.63963595882699,-36.72396191868893,-35.0802235598039,-33.668648266121174,-34.904406601755625,-35.139389904753244,-35.32988111131629,-37.951344336155344
5.620723362658847,-36.74551056455527,-33.82875180142262,-36.6409932801351,-36.47790610309149,-37.15991421314124,-40.70825530144692,-36.37685321625278,-33.06012095124238,-34.5312724972696,-34.643005090076926,-35.13692116708056,-37.504208767077046,-38.255478638322614,-35.394356607916016,-38.20993024091457,-36.988693498352625,-35.4099033709321,-33.86646100148839,-35.24323694471125,-35.16082696523976,-35.67437617385543,-38.169153831762486
5.742913000977517,-36.61990147257825,-33.97467031405594,-36.616913101272644,-36.509160523187376,-37.34796128834705,-41.085431263749314,-36.376508214294795,-33.08688157334089,-34.6335974456771,-34.58035134253116,-35.43018549084543,-37.45753039045104,-37.96349477790915,-34.97908805603363,-38.57351997768652,-37.195389663994376,-35.59270961030247,-34.36996679987372,-35.51639483825567,-35.58398263569107,-35.37005476847071,-38.28511304104456
5.865102639296188,-36.670981880272066,-34.12661853437018,-36.79138546355328,-36.93620842088505,-37.853456120102365,-41.03876497647592,-36.70969803241277,-32.93253346392481,-34.7085714432443,-34.20281064806952,-35.2669008635407,-37.99207844473586,-38.343327535391175,-35.585012589232,-38.20081106882102,-37.4460733515592,-35.694391524584034,-34.82498995202555,-35.60557116697964,-35.637215365081985,-35.9775387533182,-38.48561712836403
5.987292277614858,-36.77295164999836,-34.42384796196978,-37.075249195903226,-36.59146907355013,-37.21881118684775,-41.26987185271971,-36.52779068155838,-33.42810584078173,-34.8411952371499,-34.383617530895854,-35.45458574790509,-37.6482751222763,-38.854348140701,-35.934028894663335,-38.32798443176326,-37.299612459911664,-35.67948078211539,-34.89062971622515,-36.066626198245736,-35.892603917858516,-36.48572001335384,-38.625274727531924
6.109481915933529,-36.92324246660122,-34.17844813099729,-36.5500819043609,-36.65342498006219,-37.28687915101246,-40.79235950160262,-36.652441267281375,-33.23663864625484,-34.67070281362562,-35.067630442334554,-35.81142592835787,-37.97598809568667,-39.001213517784095,-35.55951213361236,-38.40082712269264,-37.878004039286424,-36.09035930083287,-34.92551993955267,-35.956469100854115,-36.32422531719796,-36.46161567286881,-38.616208656198324
6.231671554252199,-36.85994499692374,-34.03265560628833,-36.54293485199779,-37.26378293799101,-36.87672427062343,-41.02854182767646,-36.48108656241715,-33.41827544871627,-35.01583873242298,-34.91600332106746,-35.41987232628067,-38.068464894618536,-39.1413880805523,-36.118051506551154,-38.470153423134114,-37.93329052232699,-36.16567913352471,-34.98822847510622,-36.07476954052366,-36.56114345475171,-36.76834010601041,-38.73206032739019
