frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2
43.743890518084065,529.6880053645482,277.82678750706174,344.8654760770993,1132.6198544866145,429.51168197795874,2905.3386833436152,794.0816989995675,306.95407319184244,150.71988370633068,218.30276854682307,1451.2272289225189,1015.8825016184228,1110.7870882867846,217.35356861065895,967.6964554929241,245.35881119494286,390.60472466370123,566.3367753183361,977.5554704892078,1536.8567925777054,673.0569095979554,281.66311978037527
43.86608015640274,692.6163726969357,136.96469944128586,265.4930606006644,332.4026689210613,1439.4184639418531,2798.5038359883524,488.4362998068535,244.78647835622684,185.17640818105363,428.2180050404894,780.7427503039066,992.4599611622377,1403.7249600636137,147.31491364587518,823.4410046343643,1032.3918445180016,880.9807176185401,594.8770435298528,1656.7169650730655,2179.2653737235555,1051.52807145546,634.0817850096059
43.98826979472141,756.3434753288207,284.82284570642133,365.0750978384644,897.9672797171933,990.3858290068953,2441.4612178126818,1496.668159620294,446.4588846993731,403.247177444436,327.2428822337485,1887.2276485909479,1431.1376053620659,1183.5858681306265,194.19010838036297,1178.83352898041,604.7093250414632,710.5093982230883,445.0863110250869,1518.8221489301493,1230.4994962011826,1011.1124455486779,417.6268617639898
44.11045943304008,524.5806489509746,224.38263815137432,175.95665977988978,824.592989714292,1398.56873271952,2335.3141750507093,834.6667502290442,194.8999914317027,233.27329709120505,234.60653142198134,901.7850906628652,930.0400566026993,1549.9853402988313,181.80114525500707,852.6291571020647,689.8474685048678,1044.2014265171063,532.6901472986108,1400.6582243253272,1752.2404529836476,1262.7909079919707,442.09922871560605
44.23264907135875,312.5585900003349,333.4476819955489,332.54260882008606,1143.3065039643075,1833.480785491274,2042.221510170846,921.6527348904799,229.33814164800327,261.9745336722608,654.382923604186,698.4814190474856,783.6165208660806,863.341690778968,251.74955058692188,765.7461434443635,562.7857112736089,994.5007352984214,564.5225656227616,777.3879284924145,1762.292412295917,1031.1728289952005,1004.1040259850336
44.35483870967742,792.3120746429581,459.3214996668297,441.4693072302435,1860.917164765163,603.3725224381869,3099.1674801153104,597.5630944698843,447.2847702817045,419.32036280826065,458.85085365947555,573.9299362114768,1002.2710673482446,1625.6746637635965,452.31576002724995,705.9582758105113,602.5123444634053,1002.3391056444475,765.8276536888411,1495.6688491160214,1956.7864598265596,2139.912611052449,636.5778859113382
44.47702834799609,432.2197703594239,145.07642173143788,250.55378374832955,528.9812721198846,1256.4193556064179,2397.8018754352834,964.7656155348336,270.5285500642806,220.09259282666463,496.64865722229774,1986.1314116558838,1815.5759320509937,816.8904294788961,355.8607387359587,1062.7797569084794,660.3211291257255,667.3510814226291,694.8434497453478,1100.4806484027795,1204.358139320679,1464.7923218488893,891.5384077866883
44.59921798631476,329.56207469236676,178.63422104820995,398.79436270143725,941.9905712903758,1519.2190308110812,2636.681990396337,1080.8452843974765,276.2380832423396,278.1787647334406,767.4491167238435,687.168274902261,929.4181494574832,1195.2137900690104,346.39017052538264,985.1398818015936,621.4285412969105,553.8167086700822,545.7086259136179,812.1489749863307,1624.9777439897348,1694.609499212212,777.4753138441491
44.72140762463343,376.2334685141554,245.81866728537895,363.8292315718265,1260.6613269591487,1237.5211096595308,1636.283117236276,637.1783237382059,183.80283456328695,496.2256496709576,787.3554780833163,467.7802738996779,900.9952550232786,1372.5152972779003,556.1697990742036,644.3868318668665,448.37896672519173,929.9754796304904,853.4748495623817,1819.4991057013567,2016.8672911703513,1322.8799850210555,813.945751663844
44.8435972629521,1604.0438438088156,704.2442369298993,303.6341475497892,1842.2501784834221,1652.3628831407384,1787.0679770338966,860.0832942350705,236.6971276429413,323.59198697701754,867.9891817975158,1654.4749956006822,1150.7982534709097,972.3525886487428,236.64931678135397,734.2124411850709,306.7122687604968,1117.6926489495397,572.693594756884,1673.1756092791484,1170.0884600552022,836.1462500918971,385.98042008739094
44.965786901270775,302.7757679159979,165.38489440717274,643.203692965757,1510.3447166943317,1837.5020945154663,2475.607899574681,850.568617181916,366.88664139110324,206.39100432161717,503.0323484818188,872.080824586438,1065.3011488741377,758.7809906342882,161.0715035764849,708.0529748083806,924.8058212555615,839.0080872214255,607.5047779995866,1901.5235796376423,1734.3571521950976,1244.7100644424595,643.0709016770412
45.08797653958944,610.6935279123902,432.5142574863684,346.9793361579794,402.7221961754048,607.0956671100408,1345.5358413649549,672.6858876592557,257.4227412315878,483.88963451733974,404.0795661157499,1142.551376085449,1006.184082745128,780.5109198249105,341.68151855628963,1075.3764850400696,688.6342899476304,658.9644359145336,296.95146105616385,1411.686874547369,1231.5141608832992,1248.6271041851412,1134.3400115450559
45.210166177908114,340.81273848619594,172.69217903184958,119.3789383387939,535.234337210321,1086.8737095298563,968.7148126880074,798.1222985824762,114.35950042277241,336.6631664430913,339.5746026941258,919.7707855712845,969.156172689107,1068.016733006212,466.2568538655153,763.6799091759432,512.7806850947601,725.9136538057323,933.1034446938942,1642.2516377971858,1902.8016399139751,1509.977876113267,1089.227264250752
45.33235581622679,972.8881025738326,423.10342846706516,237.85721951486548,1057.3756403613854,833.962168203022,2662.588745418163,730.9230142911912,228.69842327951633,450.9586966979966,803.0493038825599,1151.424750882651,1050.397113752306,1083.0348292648753,451.78159287302304,881.2032359464471,542.3905105838835,745.4874877297736,651.9317507185116,1965.9062927065486,1288.431895877658,672.4854890029883,151.58861946026724
45.45454545454545,795.3373950226547,377.81682181695226,268.59545958685067,1306.0676624342086,2254.1805175700765,1921.6406921836326,1048.8288247967998,336.5051005668831,599.507321258086,536.8370957334337,687.0422917917483,1658.7911925533758,875.4759573287059,482.53558849374946,503.72902385765735,323.9083090944488,925.6723246539274,511.3638641468836,1155.0268325801585,1282.352207869238,1816.337181925338,242.26067990869132
45.576735092864126,860.2428021274576,437.7406650705655,204.53584411609498,1153.7121795669066,1881.8027964766736,2726.568494862455,823.8177729267321,266.2030338138536,153.84919666643157,666.214690992592,583.4625966337775,481.52257398835206,1086.7024958235302,299.6026994707667,821.9355470711864,273.2458728214789,1050.921604180354,600.4614794125724,1832.926095019236,2348.548276890967,979.9857639562855,729.1999691564807
