frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,T4-A2,FP1-F3,F3-C3,P3-O1,FP2-F4,F4-C4,P4-O2,C3-CZ,CZ-C4,C4-T4,C3-P3,C4-P4
36.29032258064516,192.1788652149738,385.9665834563555,645.0982310646338,328.1517455170567,189.5352089935887,444.1923238260556,448.3877641802958,336.5981348708282,499.9002615243161,657.9116954487191,549.5757047147279,249.0773116630879,297.57141584111736,278.0225447619758,252.3111637414338,350.9537632932823,363.20960326350144,594.494931098397,505.16756747120695,613.3492400762797,462.93480967429844,427.2489816459357
36.41251221896383,186.8796428994054,384.26709501597946,665.2163584996583,309.1937534313904,188.51896891176014,438.51588182576694,433.833683500447,319.0214846681119,462.8732006513112,669.3179245312002,546.9244869743767,249.1621301821878,279.6916012431848,251.1284132533487,247.05361007756346,363.1835527856274,349.3224025324076,582.2264411201945,525.8698265884105,580.6378605976065,460.0550143466505,451.4937953157195
36.534701857282506,188.32370378179988,389.8471829680318,645.0964912268252,311.59448715159266,185.13404597233105,457.2332584177947,469.4678769379212,337.34303822895635,434.6721670580599,650.5471101215593,571.9848944203814,257.1207271758768,298.25113585473224,241.43772093280324,247.13920996150335,361.19833499134853,334.1833916068879,588.9204185209128,527.265374508256,598.7171413422586,461.7891750744728,458.92416504299524
36.65689149560117,189.00539141377845,395.60099442007953,626.9887423251015,327.96242618694805,187.84055684983335,456.0402692036672,488.87908393058063,381.9843615173519,464.33079048415846,688.9302853209371,617.7143603138633,264.4951860862417,312.63524621108996,259.0413437274888,261.32599889683763,368.5839927112067,348.0257525657956,615.5080753185196,516.1108571810844,633.272554462784,490.43067565232815,442.5130608523585
36.779081133919846,184.9838103490893,390.9612368591899,629.5954475367362,329.4422923494081,187.6800788583548,474.40129423377016,456.50388360302713,364.1276946383642,448.2886818619889,676.5123735983941,577.6206031711071,260.1425371055897,308.50554007393805,253.8334189897684,272.6624559354857,372.02737578918425,353.1336578805448,596.785451701161,526.9515856761624,642.4155433096736,471.0233047857047,443.4123466780887
36.90127077223851,188.2943684940646,367.8076589786234,643.5465928091867,337.5020344358422,194.0633404771625,509.2885911519211,457.06570617807307,358.0977113254906,454.06806195027735,679.4147509665784,578.2491603713279,263.15970785317035,297.28757781386395,248.24571051858777,268.5827880891488,362.59885808925293,367.1933807101711,568.788310450781,577.5473994051367,617.2969440947946,432.79044634685994,495.96701037448986
37.023460410557185,190.87517501610577,357.9616410281694,640.7731004806338,339.0489629678317,192.68902514728367,510.7960121252404,471.3775341867624,361.07417075241074,464.7922921177286,675.7861459128278,581.1963721244447,270.64058049669813,295.3948344043962,255.55342764121065,259.7585412091056,372.771667159548,359.12514524992883,566.8375891170174,563.1906293028742,628.5155756576257,423.78169096204084,488.46182181470175
37.14565004887586,189.48814414488777,353.10494434543034,630.2379693014456,340.04302264761554,198.1095497142625,512.9362393815285,451.59767776013035,362.36287118425594,447.3881124505557,681.8210525530524,562.1201794721948,270.75018270057916,305.55514195215585,268.65849070381915,259.8787089547525,383.23945114058046,354.6799120092035,582.0821510449985,582.2895005639539,610.5694877216062,428.2195766910662,472.52944315338755
37.267839687194524,192.273610925318,356.0777290991965,642.0909927164771,343.7226673098885,194.20849458284115,499.68296586994603,452.3715871075199,384.6040701199859,480.496519282879,712.1423957151758,584.0602143877072,278.33251968685033,325.56236737658054,282.9554869552731,259.3064139543763,386.28103386307134,342.6557776889592,588.2341369565029,573.0564857193367,573.7632363109758,439.01805336247236,449.1015590003382
37.3900293255132,201.6674484055922,366.69040359227495,618.2663673609716,311.1125289142759,199.84578065207356,527.2082234708874,431.8726488255704,360.243235295287,455.87948248111854,671.0789230010266,553.0631553302258,285.99263904576975,310.26073105368977,263.25778960928324,266.22563289078465,384.71407825359177,340.43900873307257,561.1104782363459,551.7045428369788,602.8482427333463,407.7396973295393,461.6546184892099
