frequency_hz,T6-O2
42.36401673640167,-36.648033851787986
42.6255230125523,-39.51616132159827
42.88702928870293,-31.901125946639496
43.14853556485355,-35.3823579965176
43.41004184100418,-30.83140581122459
43.671548117154806,-30.45145981488313
43.93305439330544,-34.43871331755657
44.19456066945607,-48.118635390863034
44.45606694560669,-60.65451355491168
44.71757322175732,-36.677221352860364
44.97907949790795,-46.51065831343664
45.24058577405857,-36.20071550515854
45.5020920502092,-43.56834542169606
45.76359832635983,-44.68417916277104
46.02510460251046,-40.578372406770455
46.28661087866109,-52.5177983753885
46.54811715481171,-34.25278066844545
46.80962343096234,-35.13653422497002
47.071129707112966,-37.73874214412553
47.33263598326359,-34.79057570743397
47.59414225941423,-45.7343732874987
47.85564853556485,-36.70553174996405
48.11715481171548,-51.97059647327565
48.37866108786611,-39.5773251362468
48.64016736401673,-35.19887012934957
48.90167364016736,-34.01290839946367
49.163179916317986,-36.84172017666903
49.42468619246862,-41.16816012891571
49.68619246861925,-33.815970621442226
49.94769874476987,-36.20563780438094
50.2092050209205,-41.59879413829019
50.47071129707113,-48.479652556035106
50.73221757322175,-35.75052223374953
50.99372384937238,-41.99582882737083
51.25523012552301,-37.585117763672656
51.51673640167364,-33.15709568319962
51.77824267782427,-32.303932981358315
52.03974895397489,-34.01253530515556
52.30125523012552,-41.048078996011576
52.562761506276146,-38.28665774880418
52.82426778242677,-38.95010394811464
53.08577405857741,-34.911754616633715
53.34728033472803,-44.568665301647954
53.60878661087866,-41.6329403609223
53.87029288702929,-34.585293040363304
54.13179916317991,-36.112657915805514
54.39330543933054,-34.373400309055974
54.654811715481166,-31.100660815928826
54.9163179916318,-35.73890057199056
55.17782426778243,-31.686723414193793
55.43933054393305,-29.239727753993307
55.70083682008368,-28.80441262098863
55.96234309623431,-28.50473446551031
56.22384937238493,-33.26353567593986
56.48535564853556,-35.69433789321948
56.74686192468619,-34.088594878534
57.00836820083682,-37.49705877670128
57.26987447698745,-32.28231296837739
57.53138075313807,-41.41698042806018
57.7928870292887,-41.359717510259316
58.054393305439326,-41.58486421503027
58.31589958158995,-32.102412727549485
58.57740585774059,-33.972718955870576
58.83891213389121,-39.76662605982421
59.10041841004184,-34.15407014847169
59.36192468619247,-36.78029375969864
59.62343096234309,-29.45050924228366
59.88493723849372,-28.656591640227532
60.146443514644346,-28.306548306673108
60.40794979079497,-29.881915000171354
60.66945606694561,-30.52867006735812
60.93096234309623,-37.05765829678157
61.19246861924686,-30.786513245296575
61.45397489539749,-36.51319059812981
61.71548117154811,-37.478052126554985
61.97698744769874,-31.716628477240462
62.238493723849366,-34.48885291253588
62.5,-34.33445090146313
62.76150627615063,-35.49527276287549
63.02301255230125,-39.57576821578115
63.28451882845188,-37.73713211870148
63.546025104602506,-44.766596282626054
63.80753138075313,-30.80360516149119
64.06903765690376,-35.54246659032698
64.33054393305439,-35.96501003765931
64.59205020920501,-37.39083168728455
64.85355648535564,-35.62146044357776
65.11506276150628,-38.249976929288515
65.3765690376569,-46.53219653073164
65.63807531380753,-47.589985991329144
65.89958158995816,-43.026152611769064
66.16108786610879,-36.214880218703726
66.42259414225941,-57.48060329110582
66.68410041841004,-38.24921083516334
66.94560669456067,-37.02946156123143
67.2071129707113,-37.253478616467135
67.46861924686192,-43.517040565113064
67.73012552301255,-43.01218113586873
67.99163179916317,-44.94461665959266
68.2531380753138,-37.828118360104305
68.51464435146443,-36.3110778884779
68.77615062761505,-34.44065487411047
69.0376569037657,-33.500072820660996
69.29916317991632,-38.952349479552716
69.56066945606695,-34.07354804091794
69.82217573221757,-37.05997000284178
